QuestionId,CreationDate,LastActivity,Score,AnsCount,CommentCount,FavCount,Votes,ViewCount
13213,2015-07-07T15:17:57.387,2015-07-08T17:24:34.697,2,3,0,,2,88
13215,2015-07-07T16:34:21.020,2015-07-08T12:20:02.643,3,2,1,,3,98
13219,2015-07-07T20:43:58.530,2015-07-13T17:53:51.433,2,4,5,,2,76
13229,2015-07-09T15:12:50.190,2015-07-10T02:05:24.930,3,1,1,,3,48
13231,2015-07-09T17:32:10.257,2015-08-17T00:36:14.210,7,2,0,,7,639
13233,2015-07-09T22:53:09.990,2015-07-18T17:04:47.970,4,2,0,0,4,80
13235,2015-07-10T02:57:56.960,2015-07-10T13:05:05.820,7,1,0,,7,61
13238,2015-07-10T09:04:31.417,2015-07-10T10:26:45.040,3,1,6,,3,173
13239,2015-07-10T09:44:57.137,2015-07-13T05:22:34.327,5,2,1,,5,245
13242,2015-07-10T12:01:15.233,2015-07-10T12:25:44.660,2,1,0,,2,152
13244,2015-07-10T12:48:25.853,2015-07-10T13:37:02.347,3,3,0,,3,241
13250,2015-07-10T16:35:29.580,2015-07-10T17:58:02.550,1,1,0,,1,53
13254,2015-07-11T03:34:01.597,2015-07-11T03:40:19.033,1,1,0,,1,122
13256,2015-07-11T07:26:40.587,2015-07-12T01:11:31.610,3,3,1,,3,252
13257,2015-07-11T09:16:15.103,2015-07-11T11:16:39.957,3,2,0,,3,234
13262,2015-07-11T17:18:27.887,2015-08-18T12:34:49.600,4,4,1,,4,250
13274,2015-07-13T08:38:13.370,2015-07-13T18:07:24.003,4,2,7,0,4,326
13276,2015-07-13T18:00:14.907,2015-07-14T10:51:48.547,2,2,3,,2,244
13278,2015-07-13T22:00:30.677,2015-07-17T13:45:45.680,3,1,0,,3,155
13280,2015-07-14T00:18:30.810,2015-07-14T19:37:03.453,2,2,0,,2,141
13286,2015-07-14T15:09:06.220,2015-07-15T04:46:41.233,2,3,0,,2,282
13290,2015-07-14T22:59:13.833,2015-07-17T00:48:04.110,8,4,2,,10,165
13294,2015-07-15T04:56:30.530,2015-07-19T17:57:55.160,3,2,1,,4,279
13298,2015-07-15T15:41:11.987,2015-07-20T15:29:02.787,-1,2,1,,3,160
13300,2015-07-15T23:53:28.503,2015-07-16T12:57:05.947,1,2,1,,1,95
13304,2015-07-16T12:18:23.893,2015-07-16T12:24:26.110,0,1,0,,2,251
13308,2015-07-16T19:11:38.030,2015-07-16T19:51:36.527,2,2,0,,4,210
13312,2015-07-17T14:18:58.243,2015-07-17T21:01:18.150,2,1,3,,2,146
13315,2015-07-17T19:32:45.077,2015-10-14T17:27:10.877,2,1,3,,2,241
13317,2015-07-17T20:16:57.840,2015-07-19T18:37:10.930,3,3,2,,3,84
13322,2015-07-18T20:33:12.620,2015-07-19T17:51:16.613,1,1,5,,1,42
13323,2015-07-18T22:34:58.153,2015-07-18T23:29:55.700,2,1,0,,2,72
13325,2015-07-19T00:37:58.373,2015-07-19T11:21:21.697,0,1,4,,2,73
13326,2015-07-19T00:47:24.283,2015-07-20T19:34:07.877,3,1,2,,3,108
13332,2015-07-19T19:30:35.800,2015-07-20T06:16:28.260,0,2,1,,4,71
13340,2015-07-20T13:41:45.547,2015-07-22T05:28:50.777,-5,1,1,,6,46
13343,2015-07-20T16:29:58.173,2015-07-21T01:09:45.777,5,1,0,,5,227
13345,2015-07-20T22:03:26.203,2015-07-20T22:30:57.113,3,1,2,,3,140
13347,2015-07-20T22:25:36.670,2015-07-21T15:01:28.137,4,1,2,,4,432
13350,2015-07-22T03:01:31.473,2015-07-22T10:33:52.877,5,2,3,1,6,403
13354,2015-07-22T14:33:44.250,2015-07-28T18:29:12.753,1,4,2,,1,95
13360,2015-07-22T23:46:46.777,2015-07-23T01:03:00.830,0,1,0,,2,139
13362,2015-07-23T06:52:08.423,2015-07-23T07:38:54.610,1,1,3,,1,88
13364,2015-07-23T14:37:11.793,2015-07-27T22:33:27.370,2,2,3,,2,80
13365,2015-07-23T15:11:39.640,2015-07-23T20:43:52.797,2,1,0,,2,74
13368,2015-07-24T15:28:20.133,2015-08-09T10:49:41.943,4,5,0,1,5,775
13371,2015-07-24T17:24:11.117,2015-07-28T18:54:49.030,2,2,0,,2,124
13373,2015-07-24T21:21:35.190,2015-07-28T18:14:12.043,5,3,0,,5,132
13376,2015-07-25T14:49:42.190,2015-07-28T19:01:26.140,3,2,3,,3,149
13378,2015-07-25T18:51:13.070,2015-07-31T12:33:49.687,2,1,1,,2,123
13380,2015-07-26T18:08:33.200,2015-07-31T11:04:34.683,4,2,2,,6,215
13385,2015-07-27T01:52:37.620,2015-07-28T05:14:10.660,1,1,5,,1,113
13398,2015-07-28T20:39:16.177,2015-07-29T01:25:48.747,1,1,0,,1,80
13404,2015-07-30T14:45:50.723,2015-07-30T15:25:24.113,1,1,2,,1,85
13405,2015-07-30T14:47:41.107,2015-07-30T18:41:18.267,1,2,0,,1,646
13406,2015-07-30T14:48:09.467,2015-07-30T18:04:23.110,2,2,2,,2,369
13415,2015-07-30T20:07:34.763,2015-07-30T21:26:29.330,3,1,0,,3,234
13418,2015-07-31T03:44:30.927,2015-08-02T19:21:41.520,2,2,0,,2,81
13424,2015-07-31T23:25:09.860,2015-08-07T11:16:59.330,0,2,1,1,1,127
13426,2015-08-01T12:43:46.197,2015-08-01T16:16:24.540,2,1,0,,2,71
13428,2015-08-01T17:02:22.450,2015-08-03T08:52:00.063,2,2,2,,2,78
13430,2015-08-01T18:46:58.690,2015-08-22T16:06:03.063,2,1,0,,2,113
13433,2015-08-02T06:46:38.987,2015-09-01T13:36:46.263,2,4,2,,2,326
13437,2015-08-02T19:24:27.077,2015-08-04T00:47:07.193,4,2,4,1,5,223
13444,2015-08-03T15:07:22.800,2015-08-08T06:57:28.130,2,2,0,,2,86
13445,2015-08-03T15:09:43.777,2015-08-19T19:23:52.510,7,7,0,1,8,605
13452,2015-08-04T14:07:23.427,2015-08-04T16:17:42.403,2,1,0,,2,86
13454,2015-08-04T21:34:47.937,2015-08-05T21:47:25.123,5,5,3,1,6,194
13460,2015-08-05T13:14:51.990,2015-08-06T16:15:05.423,2,1,3,,4,108
13467,2015-08-07T16:46:04.837,2015-08-08T16:27:22.287,2,1,3,,2,49
13471,2015-08-08T11:53:01.510,2015-08-09T01:06:22.997,5,2,0,,5,93
13475,2015-08-08T22:37:28.647,2015-08-09T00:02:24.837,5,1,4,,5,158
13477,2015-08-09T07:41:56.390,2015-08-22T06:03:01.633,3,1,10,1,6,164
13480,2015-08-09T11:31:26.657,2015-08-09T21:08:26.553,1,2,3,,3,83
13484,2015-08-10T12:16:50.073,2015-08-10T14:05:32.683,1,1,2,,1,413
13486,2015-08-10T17:21:34.203,2015-08-11T12:52:51.343,4,3,2,,4,84
13490,2015-08-11T03:44:11.337,2015-08-11T04:12:37.737,2,1,0,,2,74
13493,2015-08-11T22:31:23.560,2015-10-14T08:01:21.887,3,2,0,,3,101
13496,2015-08-12T01:21:36.007,2015-08-13T23:58:52.720,3,2,0,1,4,155
13497,2015-08-12T01:49:51.780,2015-08-12T02:21:44.873,4,1,1,,4,128
13499,2015-08-12T12:24:02.303,2015-08-23T07:48:19.270,4,3,6,,4,196
13504,2015-08-12T21:17:57.053,2015-08-17T07:34:55.650,3,2,2,,3,199
13510,2015-08-13T21:04:19.873,2015-08-14T18:46:31.740,1,3,0,,3,82
13516,2015-08-14T17:01:59.347,2015-08-19T08:46:16.843,5,2,2,1,7,216
13518,2015-08-14T20:32:19.023,2015-08-15T20:10:46.783,2,2,1,,2,42
13520,2015-08-14T23:04:03.547,2015-08-28T04:37:55.073,2,2,6,1,5,131
13525,2015-08-15T12:28:31.073,2015-08-16T07:45:37.813,3,3,1,,3,420
13529,2015-08-15T19:34:00.083,2015-08-18T10:27:12.903,3,2,0,,3,138
13537,2015-08-17T06:50:47.937,2015-08-20T10:32:44.690,3,2,0,0,3,128
13543,2015-08-18T11:14:20.480,2015-08-19T01:27:28.500,4,4,3,,4,680
13546,2015-08-18T16:49:55.257,2015-08-18T22:34:48.047,4,2,2,,4,100
13551,2015-08-19T05:41:24.697,2015-08-23T22:43:25.917,2,1,1,,2,68
13553,2015-08-19T08:45:34.600,2015-08-19T14:23:04.667,2,4,0,1,3,438
13559,2015-08-19T19:28:36.553,2015-08-19T20:07:53.993,2,1,0,,2,59
13561,2015-08-20T14:01:18.567,2015-08-22T11:19:42.667,4,3,0,,4,324
13563,2015-08-20T15:27:18.310,2015-08-21T07:35:41.207,2,2,0,,2,79
13567,2015-08-21T13:02:04.927,2015-08-26T19:11:07.337,3,4,0,,3,134
13569,2015-08-21T14:33:37.807,2015-08-21T17:30:15.353,1,1,0,,1,42
13573,2015-08-21T19:23:06.657,2015-08-21T19:40:55.827,2,1,3,,2,87
13575,2015-08-21T21:10:08.623,2015-08-25T09:47:08.573,2,2,0,,2,389
13581,2015-08-23T02:55:55.723,2015-08-23T11:35:20.080,3,2,2,,3,52
13588,2015-08-24T05:04:46.277,2015-08-24T12:41:38.417,2,1,0,,2,63
13592,2015-08-24T17:21:58.643,2015-08-24T17:40:03.567,2,2,0,,2,48
13599,2015-08-25T19:10:35.087,2015-08-29T22:34:35.980,4,1,0,,4,69
13600,2015-08-25T20:51:52.553,2015-08-25T23:24:42.777,1,1,1,,3,89
13603,2015-08-26T12:17:26.127,2015-09-07T14:59:56.433,3,2,7,,5,86
13604,2015-08-26T18:18:19.060,2015-08-27T11:22:11.397,1,1,3,,1,92
13606,2015-08-26T21:44:26.750,2015-10-04T03:33:24.000,5,5,5,,6,311
13609,2015-08-27T00:37:48.353,2015-08-29T04:04:08.153,2,2,4,,2,106
13612,2015-08-27T15:25:08.160,2015-08-27T15:55:00.250,2,1,1,,2,60
13615,2015-08-27T19:08:34.413,2015-08-29T16:27:53.017,2,1,0,,2,53
13619,2015-08-28T04:36:11.410,2015-08-28T10:35:10.607,3,1,0,,3,81
13622,2015-08-28T10:21:02.410,2015-08-31T02:09:49.383,3,3,4,,3,206
13624,2015-08-28T13:19:33.030,2015-08-28T18:35:27.050,5,1,1,,5,126
13625,2015-08-28T13:24:45.220,2015-08-29T11:44:54.913,2,1,1,,2,75
13629,2015-08-28T19:04:03.947,2015-08-29T06:46:56.180,2,4,2,,2,58
13638,2015-08-29T11:36:40.697,2015-09-10T11:29:58.823,4,2,8,,4,203
13642,2015-08-30T00:16:31.667,2015-09-01T15:33:15.333,2,2,3,,2,341
13645,2015-08-30T15:09:27.260,2015-09-02T13:50:07.173,1,4,2,,1,157
13646,2015-08-30T15:24:59.767,2015-08-31T15:54:03.130,2,1,4,,2,125
13648,2015-08-30T18:28:48.847,2015-08-30T18:38:40.513,1,1,0,,1,70
13653,2015-08-31T02:50:27.470,2015-08-31T21:24:01.657,4,2,1,,4,353
13656,2015-08-31T13:28:49.287,2015-10-28T10:12:20.373,5,3,4,,6,251
13657,2015-08-31T15:30:37.443,2015-08-31T16:53:06.893,1,2,0,,1,39
13660,2015-09-01T13:55:37.803,2015-09-01T14:09:17.323,2,1,0,,2,68
13662,2015-09-01T15:31:47.803,2015-09-02T01:38:12.073,4,1,0,,4,230
13665,2015-09-02T13:29:24.643,2015-09-02T16:30:37.143,2,1,3,,2,43
13669,2015-09-02T14:45:01.817,2015-10-26T10:14:07.947,3,3,2,,3,384
13670,2015-09-02T14:52:07.687,2015-10-06T11:34:50.150,4,4,5,,6,899
13676,2015-09-03T00:47:41.837,2015-09-03T02:39:11.510,4,3,3,,4,119
13680,2015-09-03T13:24:38.193,2015-09-03T16:50:27.453,6,1,4,1,7,151
13681,2015-09-03T14:07:46.820,2015-09-03T14:16:00.913,5,1,0,,5,105
13683,2015-09-03T14:57:43.120,2015-09-03T15:40:22.087,3,1,4,,3,200
13685,2015-09-03T11:45:19.977,2015-10-05T13:10:33.417,2,2,1,,4,113
14687,2015-09-04T10:51:39.830,2015-12-02T16:30:32.927,3,3,2,,3,307
14691,2015-09-04T13:21:19.700,2015-09-04T18:41:22.603,1,2,2,,3,117
14695,2015-09-04T20:44:27.927,2015-09-14T00:11:25.357,4,3,3,1,5,227
14700,2015-09-05T10:22:56.540,2015-10-06T07:34:19.893,3,3,2,,3,216
14705,2015-09-07T05:33:09.073,2015-09-07T11:36:06.380,4,4,0,,4,206
14712,2015-09-07T11:37:52.060,2015-10-05T13:22:23.550,1,3,5,,2,124
14717,2015-09-07T17:27:15.927,2015-09-07T19:58:24.843,1,3,0,,1,68
14722,2015-09-08T00:34:34.700,2015-09-24T01:42:43.160,1,6,0,,1,344
14723,2015-09-08T00:44:29.297,2015-09-10T13:54:47.477,3,1,2,,4,71
14728,2015-09-08T10:59:47.840,2015-09-11T08:16:30.007,7,2,1,,7,156
14732,2015-09-09T09:19:48.180,2015-09-10T08:38:16.647,6,2,1,,6,135
14737,2015-09-10T08:56:28.303,2015-09-10T10:04:21.263,2,1,2,,2,96
14744,2015-09-11T11:03:32.363,2015-10-21T09:53:34.590,5,3,6,2,7,194
14749,2015-09-12T20:53:05.380,2015-09-29T13:03:16.763,3,1,0,,3,131
14750,2015-09-12T21:02:50.500,2015-09-13T18:37:55.813,3,1,1,,3,139
14754,2015-09-13T22:29:40.447,2015-09-29T12:43:42.307,3,2,0,,3,116
14756,2015-09-14T00:17:48.833,2015-09-14T01:43:17.110,2,1,0,,2,120
14759,2015-09-14T11:37:36.953,2015-09-14T17:55:15.697,2,1,1,1,5,175
14762,2015-09-14T13:25:42.097,2015-09-15T16:54:23.133,-2,1,3,,4,105
14763,2015-09-14T15:17:14.277,2015-09-14T19:07:22.683,2,1,0,,2,53
14767,2015-09-14T21:54:08.523,2015-09-16T14:09:23.693,-1,1,11,,7,161
14771,2015-09-15T05:12:47.687,2015-09-22T17:46:29.867,2,1,2,2,5,111
14775,2015-09-15T16:04:05.423,2015-09-15T16:33:12.037,2,1,1,,2,113
14779,2015-09-18T13:22:38.410,2015-09-22T17:36:50.357,1,3,10,,1,75
14781,2015-09-18T15:59:16.320,2015-09-18T23:12:04.787,6,2,2,,6,130
14786,2015-09-19T03:32:50.200,2015-09-19T20:42:47.847,1,2,0,0,1,50
14789,2015-09-20T09:42:47.617,2015-09-24T23:57:45.697,8,2,0,,8,176
14794,2015-09-21T11:59:48.023,2015-10-02T01:59:21.943,2,4,5,1,5,396
14799,2015-09-22T02:25:29.110,2015-09-22T03:50:25.313,4,1,0,2,6,232
14807,2015-09-23T09:04:51.727,2015-10-05T09:47:30.847,3,2,4,,3,73
14809,2015-09-23T21:11:32.413,2015-09-29T11:21:12.090,5,8,2,,5,143
14819,2015-09-24T23:19:00.983,2015-09-25T09:22:49.893,3,1,0,,4,75
14825,2015-09-25T15:14:17.610,2015-09-25T17:01:53.617,3,1,0,,3,38
14827,2015-09-26T19:15:30.573,2015-09-28T13:10:37.317,4,1,1,,4,68
14828,2015-09-27T00:38:02.283,2015-09-27T01:48:20.563,7,1,0,,7,69
14835,2015-09-27T18:10:45.273,2015-09-28T03:31:21.263,3,2,0,,3,64
14838,2015-09-28T13:11:32.040,2015-09-28T15:09:10.387,7,2,0,,7,119
14841,2015-09-28T22:35:58.103,2015-09-30T14:17:43.873,5,1,3,,5,88
14844,2015-09-29T12:28:11.047,2015-10-06T10:57:54.080,4,2,0,,4,155
14846,2015-09-29T21:19:02.123,2015-10-16T23:36:35.307,2,3,0,,2,119
14848,2015-09-29T22:08:00.990,2015-10-17T19:53:02.167,4,3,0,,4,288
14855,2015-09-30T11:01:27.747,2015-09-30T12:49:55.477,5,1,1,,5,1208
14856,2015-09-30T12:20:27.790,2015-10-16T21:22:22.173,3,1,0,,3,78
14860,2015-09-30T15:53:28.967,2015-09-30T17:18:10.953,2,0,9,,2,47
14861,2015-09-30T18:21:31.123,2015-12-23T14:11:06.230,2,6,0,,2,369
14862,2015-09-30T19:52:20.697,2015-09-30T20:25:28.537,3,1,0,,3,28
14867,2015-10-01T00:10:18.830,2015-10-01T14:22:37.867,3,1,2,,3,86
14868,2015-10-01T00:52:35.543,2015-10-01T01:07:05.667,0,1,1,,2,89
14872,2015-10-01T04:32:58.680,2015-10-01T22:11:05.570,6,1,3,,6,76
14874,2015-10-01T10:26:52.100,2015-10-02T11:33:44.133,3,2,0,,3,75
14879,2015-10-01T22:02:33.580,2015-10-02T00:43:22.557,4,1,0,,4,89
14882,2015-10-02T02:45:16.087,2015-10-17T19:58:04.887,7,2,0,,7,919
14883,2015-10-02T03:17:15.370,2015-10-02T10:58:39.743,5,2,1,,5,81
14887,2015-10-02T09:57:25.580,2015-10-02T12:59:57.940,9,1,0,,9,153
14891,2015-10-02T16:39:29.913,2015-10-16T21:08:42.350,6,2,5,,6,155
14892,2015-10-03T01:35:33.830,2015-10-23T13:58:00.583,5,1,4,,5,121
14895,2015-10-03T21:28:27.293,2015-10-04T02:44:10.983,4,1,1,,5,92
14899,2015-10-05T00:11:54.697,2015-10-05T08:21:28.647,3,1,2,,4,53
14906,2015-10-05T13:12:40.763,2015-10-19T03:54:12.417,1,2,3,,1,97
14909,2015-10-05T17:58:17.427,2015-10-06T21:37:31.600,6,1,1,,6,78
14912,2015-10-06T01:15:56.407,2015-10-06T12:37:10.333,2,1,0,,2,176
14914,2015-10-06T07:32:09.387,2015-10-09T04:07:58.233,1,1,3,1,2,44
14915,2015-10-06T09:19:09.137,2015-10-06T09:48:07.413,1,1,0,,1,104
14920,2015-10-06T11:47:14.350,2015-10-17T20:12:53.203,1,4,7,,1,105
14925,2015-10-06T17:52:30.247,2015-10-08T10:22:58.437,4,2,1,,4,80
14928,2015-10-07T03:38:22.410,2015-10-08T10:36:13.747,0,2,7,,2,81
14929,2015-10-07T07:18:49.963,2015-10-17T20:00:02.393,4,4,0,,4,132
14931,2015-10-07T13:29:30.927,2015-10-07T14:09:00.903,4,1,0,,4,56
14935,2015-10-07T17:41:40.340,2015-10-14T10:51:01.843,2,2,0,,2,125
14944,2015-10-08T12:23:19.253,2015-12-28T14:01:14.670,1,1,2,,1,157
14948,2015-10-08T21:36:28.397,2015-10-09T13:29:52.383,4,2,2,,4,129
14951,2015-10-09T12:58:14.787,2015-10-16T20:08:00.850,3,1,0,,3,72
14954,2015-10-09T13:35:27.490,2015-10-09T14:30:28.163,2,1,2,,2,52
14956,2015-10-10T09:49:52.493,2015-10-10T16:25:40.923,3,1,0,,3,220
14959,2015-10-10T19:12:48.297,2015-10-17T19:55:52.003,3,2,2,,3,78
14961,2015-10-10T21:36:51.300,2015-10-17T20:02:25.080,1,2,0,,1,34
14963,2015-10-11T00:39:00.783,2015-10-11T01:24:17.967,3,1,0,,3,214
14965,2015-10-11T08:56:05.600,2015-10-12T20:30:40.770,2,1,3,,2,49
14966,2015-10-11T09:42:04.673,2015-10-11T17:45:53.620,1,1,2,,1,38
14967,2015-10-11T09:54:14.983,2015-10-11T13:08:07.483,4,3,3,,4,100
14973,2015-10-12T01:28:39.827,2015-10-16T18:30:08.937,6,3,2,,6,271
14981,2015-10-12T22:38:23.357,2015-10-15T01:37:12.163,2,3,0,,2,51
14984,2015-10-13T09:25:43.817,2015-10-13T14:25:02.663,5,2,0,,5,254
14989,2015-10-13T12:58:40.980,2015-10-17T20:08:40.917,1,3,2,0,1,125
14993,2015-10-13T15:43:43.053,2015-10-13T17:56:00.777,5,1,2,,5,107
14999,2015-10-14T07:56:56.860,2015-10-19T08:06:04.917,0,2,10,,2,260
15001,2015-10-14T09:20:40.730,2015-10-14T19:54:10.277,3,3,4,,3,96
15005,2015-10-14T17:57:10.917,2015-10-17T19:36:20.907,2,3,5,,2,82
15006,2015-10-14T18:09:12.883,2015-10-17T19:38:57.740,2,5,2,,2,86
15010,2015-10-14T20:59:16.047,2015-10-20T17:05:41.950,7,3,0,,7,289
15015,2015-10-15T09:40:59.993,2015-10-16T18:50:10.893,3,1,5,,3,93
15016,2015-10-15T10:09:22.423,2015-10-15T13:12:04.307,3,1,1,,3,65
15020,2015-10-15T18:47:42.837,2015-10-16T04:27:59.397,2,3,1,,5,101
15022,2015-10-15T20:16:52.527,2015-12-04T20:23:03.497,3,1,0,,4,106
15026,2015-10-15T22:15:28.923,2015-10-19T15:44:26.167,5,4,3,,5,258
15032,2015-10-16T11:57:43.467,2015-10-17T09:15:43.730,4,1,5,,4,169
15054,2015-10-17T14:51:33.900,2015-11-05T00:56:56.463,3,2,1,,3,52
15055,2015-10-17T17:59:02.570,2015-10-17T23:17:54.233,3,1,0,,3,48
15058,2015-10-17T22:55:45.283,2015-10-18T20:47:29.313,1,1,1,,1,55
15060,2015-10-17T23:56:04.760,2015-10-19T15:48:01.683,1,2,0,,1,63
15062,2015-10-18T00:27:20.483,2015-10-19T06:48:35.487,1,2,1,,1,81
15067,2015-10-19T05:40:32.187,2015-10-20T16:41:58.567,2,5,3,1,3,451
15078,2015-10-19T18:26:40.353,2015-10-19T21:25:37.090,1,2,0,,2,45
15082,2015-10-19T21:37:49.793,2015-10-20T08:06:39.110,5,2,1,1,6,108
15083,2015-10-20T00:37:49.007,2015-10-20T03:08:38.657,-4,1,2,,5,40
15086,2015-10-20T03:51:35.433,2015-10-24T07:35:09.650,2,4,0,,4,95
15089,2015-10-20T04:50:50.033,2015-10-20T17:35:46.213,6,5,0,,6,331
15101,2015-10-20T20:33:22.360,2015-10-20T22:04:52.543,3,1,3,,3,73
15102,2015-10-20T21:43:29.120,2015-10-21T09:55:08.480,3,3,2,,3,176
15108,2015-10-21T12:12:52.110,2015-10-21T18:44:22.120,4,3,0,,4,357
15112,2015-10-21T13:39:11.613,2015-12-14T11:32:28.543,5,6,0,,5,125
15118,2015-10-21T20:12:00.443,2015-10-23T15:34:33.193,2,3,1,,3,69
15126,2015-10-22T12:23:17.303,2015-10-22T18:13:52.383,2,3,14,,2,156
15132,2015-10-23T15:05:23.167,2015-12-11T10:25:58.717,2,4,0,,2,205
15134,2015-10-23T17:35:53.067,2015-10-23T20:11:34.610,1,2,1,,1,32
15139,2015-10-23T23:23:47.417,2015-10-24T16:40:26.727,2,2,2,,2,42
15141,2015-10-24T00:41:54.613,2015-10-24T14:36:27.477,4,1,1,,5,52
15143,2015-10-24T12:46:29.707,2015-10-24T22:25:24.693,2,3,0,,2,85
15147,2015-10-24T15:11:17.293,2015-10-29T13:40:15.637,4,1,0,,4,82
15149,2015-10-24T18:41:04.650,2015-11-11T23:09:55.270,3,1,1,,3,80
15150,2015-10-24T22:20:57.570,2015-11-07T20:42:37.630,4,2,9,1,6,121
15154,2015-10-25T18:15:38.567,2015-10-25T18:59:09.247,1,1,2,,1,52
15156,2015-10-25T23:30:03.867,2015-10-27T03:33:45.687,2,1,0,,2,62
15157,2015-10-26T01:02:10.213,2015-11-12T10:01:09.527,3,1,3,,3,168
15160,2015-10-26T07:52:28.793,2015-11-29T16:05:05.900,2,2,4,,3,144
15164,2015-10-26T12:23:29.883,2015-10-26T15:01:42.367,4,1,0,,4,78
15169,2015-10-26T20:18:45.597,2015-11-11T10:43:31.367,4,4,2,,4,195
15170,2015-10-26T20:54:38.333,2015-10-26T21:42:26.267,-1,1,0,,2,63
15174,2015-10-26T22:17:05.717,2015-10-26T22:48:29.527,3,1,0,,3,75
15176,2015-10-27T00:43:47.953,2015-10-27T18:24:54.943,2,1,3,,3,78
15178,2015-10-27T09:49:49.337,2015-10-27T10:54:55.340,1,1,1,,1,130
15180,2015-10-27T12:18:55.427,2015-11-15T15:44:51.937,5,1,3,,5,83
15181,2015-10-27T12:37:00.183,2015-10-27T14:39:41.343,7,3,0,,7,701
15186,2015-10-27T14:59:01.657,2015-11-02T13:22:49.713,4,1,4,,7,93
15190,2015-10-27T17:13:46.253,2015-10-29T11:19:00.660,4,1,2,,5,103
15191,2015-10-27T19:38:37.590,2015-10-27T20:25:56.300,1,1,3,,1,61
15192,2015-10-27T20:13:39.763,2015-11-30T04:11:32.683,2,2,1,,2,126
15195,2015-10-28T03:06:03.567,2015-10-28T12:44:34.240,6,1,0,,6,84
15199,2015-10-28T15:33:19.290,2015-10-30T17:48:07.500,2,4,0,,2,174
15200,2015-10-28T16:16:17.267,2015-10-28T17:13:47.793,3,1,2,,3,60
15204,2015-10-28T19:00:00.873,2015-10-29T07:47:43.570,3,3,0,,3,81
15207,2015-10-28T20:04:48.647,2015-10-31T19:42:49.300,4,1,0,,4,50
15210,2015-10-29T07:39:47.010,2015-10-30T08:48:47.457,3,4,3,,3,238
15216,2015-10-29T16:52:53.510,2015-10-30T13:52:37.123,1,1,3,,1,58
15219,2015-10-30T12:14:59.597,2015-10-30T12:38:36.410,2,1,0,,2,193
15226,2015-10-30T19:10:09.623,2015-11-02T10:33:01.353,1,2,1,,1,49
15227,2015-10-30T20:33:52.757,2015-11-23T02:11:54.277,2,7,0,,2,184
15230,2015-10-31T00:59:11.080,2015-10-31T02:00:48.673,1,2,1,,1,51
15231,2015-10-31T01:04:35.720,2015-10-31T15:52:37.613,2,2,0,,2,33
15235,2015-10-31T05:27:07.073,2015-10-31T17:02:13.567,2,3,5,,2,127
15239,2015-10-31T16:02:06.427,2015-11-03T21:06:35.530,2,2,1,,2,79
15244,2015-10-31T20:23:48.413,2015-11-01T01:04:45.853,1,1,1,1,2,59
15246,2015-11-01T06:42:13.053,2015-11-04T11:53:34.070,2,2,0,,2,43
15249,2015-11-02T01:28:18.420,2015-11-03T22:22:37.603,5,4,5,1,7,124
15253,2015-11-02T15:02:00.500,2015-12-11T13:19:47.797,1,2,3,,1,86
15261,2015-11-03T12:44:07.250,2015-11-05T20:52:39.133,4,6,1,,4,825
15268,2015-11-03T19:47:04.577,2015-11-04T19:09:04.497,4,2,3,,4,66
15278,2015-11-04T13:53:57.737,2015-11-04T14:21:54.570,2,1,2,,2,56
15282,2015-11-04T23:44:01.030,2015-12-10T15:57:20.070,5,1,8,,7,228
15283,2015-11-05T01:13:33.503,2015-11-05T02:35:20.760,2,1,4,,2,34
15289,2015-11-05T18:53:01.623,2015-11-05T21:12:22.347,2,1,1,,4,157
15293,2015-11-06T03:04:13.027,2015-11-09T01:29:06.717,3,2,0,1,4,60
15296,2015-11-06T12:42:48.520,2015-11-07T00:28:06.970,1,2,3,,1,61
15302,2015-11-07T14:26:16.710,2015-11-18T16:35:50.583,2,4,1,,2,135
15309,2015-11-07T21:01:42.120,2015-11-09T11:36:17.427,2,2,3,,2,80
15312,2015-11-07T22:49:47.430,2015-11-10T19:02:03.390,4,1,3,,4,107
15313,2015-11-08T18:58:33.003,2015-11-08T21:59:13.990,4,1,0,,4,72
15315,2015-11-09T05:26:23.157,2015-11-10T02:09:45.860,8,2,7,1,9,171
15317,2015-11-09T14:17:15.197,2015-11-10T12:33:14.287,3,1,9,1,4,103
15318,2015-11-09T17:45:53.323,2015-11-14T19:37:07.133,5,2,3,1,7,168
15322,2015-11-11T05:12:07.723,2015-11-25T18:53:23.187,3,2,9,,4,132
15323,2015-11-11T07:18:43.793,2015-11-16T16:07:01.267,3,1,0,,3,275
15327,2015-11-11T21:09:36.477,2015-12-10T15:39:40.890,4,1,2,,5,150
15343,2015-11-15T06:34:10.950,2015-11-21T18:44:35.343,0,2,3,1,3,73
15345,2015-11-15T12:10:10.397,2015-11-15T13:34:09.233,4,1,0,,4,83
15349,2015-11-16T13:59:41.020,2015-11-19T18:40:21.333,2,4,2,,2,154
15351,2015-11-16T15:23:26.237,2015-11-16T18:41:15.357,5,1,1,2,7,97
15356,2015-11-17T22:46:31.483,2015-11-21T13:51:24.573,2,4,3,1,6,95
15360,2015-11-18T20:58:24.627,2015-11-21T22:49:17.083,1,4,3,1,4,124
15369,2015-11-19T14:52:08.633,2015-12-07T16:09:20.027,5,2,0,,5,106
15377,2015-11-21T15:49:22.463,2015-12-19T16:52:44.517,1,4,0,,1,97
15382,2015-11-22T00:15:40.743,2015-11-23T18:56:36.740,6,4,3,,6,102
