,Accepted,AcceptedAnsId,Age_vot,AnsId,AnsRank,Ans_count,DRank,Downvotes,Norm_DRank,Norm_Pos,QuestionId,ReScore,Score,Upvotes,Votes,Norm_Pos_2
13109,False,-1.0,1,12628,1,2,0,0.0,0.0,0.5,12626.0,0.0,0.0,1.0,1.0,0.25
13108,False,-1.0,1,12627,2,2,0,0.0,0.0,1.0,12626.0,0.0,0.0,6.0,0.0,1.0
13110,False,-1.0,0,12635,1,1,0,0.0,0.0,1.0,12632.0,0.0,0.0,5.0,5.0,1.0
13111,False,-1.0,0,12640,1,1,0,0.0,0.0,1.0,12637.0,0.0,0.0,2.0,2.0,1.0
13112,False,-1.0,1,12640,1,1,0,0.0,0.0,1.0,12637.0,0.0,2.0,1.0,1.0,1.0
13113,False,-1.0,2,12640,1,1,0,0.0,0.0,1.0,12637.0,0.666666666667,1.0,1.0,1.0,1.0
13114,False,-1.0,3,12640,1,1,0,0.0,0.0,1.0,12637.0,0.75,1.0,1.0,1.0,1.0
13115,False,-1.0,4,12640,1,1,0,0.0,0.0,1.0,12637.0,0.8,1.0,1.0,1.0,1.0
13116,False,-1.0,216,12641,1,1,0,1.0,0.0,1.0,12639.0,0.0,0.0,0.0,1.0,1.0
13178,False,-1.0,143,12728,1,1,0,0.0,0.0,1.0,12643.0,0.0,0.0,1.0,1.0,1.0
13119,False,-1.0,1,12646,1,1,0,0.0,0.0,1.0,12645.0,0.0,0.0,1.0,1.0,1.0
13166,False,-1.0,7,12714,1,2,0,0.0,0.0,0.5,12645.0,0.0,0.0,1.0,1.0,0.25
13119,False,-1.0,7,12646,2,2,0,0.0,0.0,1.0,12645.0,0.0,0.0,1.0,0.0,1.0
13120,False,-1.0,0,12650,1,1,0,0.0,0.0,1.0,12648.0,0.0,0.0,1.0,1.0,1.0
13121,True,12650.0,1,12650,1,1,0,0.0,0.0,1.0,12648.0,0.0,1.0,2.0,2.0,1.0
13122,False,-1.0,0,12655,1,1,0,0.0,0.0,1.0,12653.0,0.0,0.0,1.0,1.0,1.0
13123,False,12711.0,1,12655,1,1,0,0.0,0.0,1.0,12653.0,0.0,1.0,1.0,1.0,1.0
13123,False,-1.0,5,12655,1,2,0,0.0,0.0,0.5,12653.0,0.0,1.0,1.0,0.0,0.25
13164,False,-1.0,5,12711,2,2,0,0.0,0.0,1.0,12653.0,0.0,0.0,1.0,1.0,1.0
13124,False,-1.0,0,12657,1,1,0,0.0,0.0,1.0,12656.0,0.0,0.0,1.0,1.0,1.0
13125,False,-1.0,0,12659,1,2,0,0.0,0.0,0.5,12658.0,0.0,0.0,1.0,1.0,0.25
13126,False,-1.0,0,12660,2,2,0,0.0,0.0,1.0,12658.0,0.0,0.0,2.0,2.0,1.0
13127,True,12660.0,1,12660,1,2,0,0.0,0.0,0.5,12658.0,0.0,2.0,1.0,1.0,0.25
13125,False,12660.0,1,12659,2,2,0,0.0,0.0,1.0,12658.0,0.0,0.0,1.0,0.0,1.0
13128,True,12660.0,3,12660,1,2,0,0.0,0.0,0.5,12658.0,0.666666666667,1.0,1.0,1.0,0.25
13125,False,12660.0,3,12659,2,2,0,0.0,0.0,1.0,12658.0,0.0,0.0,1.0,0.0,1.0
13129,False,-1.0,1,12670,1,2,0,0.0,0.0,0.5,12663.0,0.0,0.0,1.0,1.0,0.25
13131,False,-1.0,1,12671,2,2,0,0.0,0.0,1.0,12663.0,0.0,0.0,1.0,1.0,1.0
13130,False,-1.0,2,12670,1,2,0,0.0,0.0,0.5,12663.0,0.0,1.0,1.0,1.0,0.25
13131,False,-1.0,2,12671,2,2,0,0.0,0.0,1.0,12663.0,0.0,0.0,1.0,0.0,1.0
13134,False,-1.0,0,12675,1,1,0,0.0,0.0,1.0,12673.0,0.0,0.0,1.0,1.0,1.0
13135,False,-1.0,1,12675,1,1,0,0.0,0.0,1.0,12673.0,0.0,1.0,1.0,1.0,1.0
13135,False,-1.0,4,12675,1,2,0,0.0,0.0,0.5,12673.0,0.0,1.0,1.0,0.0,0.25
13132,False,-1.0,4,12674,2,2,0,0.0,0.0,1.0,12673.0,0.0,0.0,1.0,1.0,1.0
13133,False,-1.0,5,12674,1,2,0,0.0,0.0,0.5,12673.0,0.0,1.0,1.0,1.0,0.25
13135,False,-1.0,5,12675,2,2,0,0.0,0.0,1.0,12673.0,0.0,1.0,1.0,0.0,1.0
13136,False,-1.0,6,12675,1,2,0,0.0,0.0,0.5,12673.0,0.5,1.0,1.0,1.0,0.25
13133,False,-1.0,6,12674,2,2,0,0.0,0.0,1.0,12673.0,0.0,1.0,1.0,0.0,1.0
13137,False,-1.0,0,12678,1,1,0,0.0,0.0,1.0,12677.0,0.0,0.0,1.0,1.0,1.0
13138,False,-1.0,0,12680,1,1,0,0.0,0.0,1.0,12679.0,0.0,0.0,2.0,2.0,1.0
13139,False,12756.0,1,12680,1,1,0,0.0,0.0,1.0,12679.0,0.0,2.0,1.0,1.0,1.0
13139,False,-1.0,7,12680,1,2,0,0.0,0.0,0.5,12679.0,0.0,2.0,1.0,0.0,0.25
13200,False,-1.0,7,12756,2,2,0,0.0,0.0,1.0,12679.0,0.0,0.0,2.0,2.0,1.0
13200,True,12756.0,8,12756,1,2,-1,0.0,-0.5,0.5,12679.0,0.0,0.0,2.0,0.0,0.25
13140,False,12756.0,8,12680,2,2,1,0.0,0.5,1.0,12679.0,0.666666666667,1.0,1.0,1.0,1.0
13141,False,-1.0,0,12682,1,1,0,0.0,0.0,1.0,12681.0,0.0,0.0,1.0,1.0,1.0
13142,True,12682.0,1,12682,1,1,0,0.0,0.0,1.0,12681.0,0.0,1.0,1.0,1.0,1.0
13143,False,-1.0,1,12686,1,5,0,0.0,0.0,0.2,12685.0,0.0,0.0,3.0,3.0,0.04
13145,False,-1.0,1,12687,2,5,0,0.0,0.0,0.4,12685.0,0.0,0.0,1.0,1.0,0.16
13146,False,-1.0,1,12688,3,5,0,0.0,0.0,0.6,12685.0,0.0,0.0,2.0,2.0,0.36
13151,False,-1.0,1,12692,4,5,0,0.0,0.0,0.8,12685.0,0.0,0.0,2.0,2.0,0.64
13155,False,-1.0,1,12693,5,5,0,0.0,0.0,1.0,12685.0,0.0,0.0,2.0,2.0,1.0
13144,False,-1.0,2,12686,1,5,0,1.0,0.0,0.2,12685.0,0.0,3.0,0.0,1.0,0.04
13147,False,-1.0,2,12688,2,5,0,0.0,0.0,0.4,12685.0,0.0,2.0,1.0,1.0,0.16
13152,False,-1.0,2,12692,3,5,0,0.0,0.0,0.6,12685.0,0.0,2.0,2.0,2.0,0.36
13156,False,-1.0,2,12693,4,5,0,0.0,0.0,0.8,12685.0,0.0,2.0,1.0,1.0,0.64
13145,False,-1.0,2,12687,5,5,0,0.0,0.0,1.0,12685.0,0.0,0.0,1.0,0.0,1.0
13144,False,-1.0,3,12686,1,5,-2,1.0,-0.4,0.2,12685.0,0.0,3.0,0.0,0.0,0.04
13153,False,-1.0,3,12692,2,5,1,0.0,0.2,0.4,12685.0,0.666666666667,2.0,1.0,1.0,0.16
13156,False,-1.0,3,12693,3,5,-1,0.0,-0.2,0.6,12685.0,0.0,2.0,1.0,0.0,0.36
13148,False,-1.0,3,12688,4,5,2,0.0,0.4,0.8,12685.0,0.666666666667,1.0,1.0,1.0,0.64
13145,False,-1.0,3,12687,5,5,0,0.0,0.0,1.0,12685.0,0.0,0.0,1.0,0.0,1.0
13144,False,-1.0,5,12686,1,6,-2,1.0,-0.333333333333,0.166666666667,12685.0,0.0,3.0,0.0,0.0,0.0277777777778
13153,False,-1.0,5,12692,2,6,1,0.0,0.166666666667,0.333333333333,12685.0,0.666666666667,2.0,1.0,0.0,0.111111111111
13156,False,-1.0,5,12693,3,6,-1,0.0,-0.166666666667,0.5,12685.0,0.0,2.0,1.0,0.0,0.25
13148,False,-1.0,5,12688,4,6,2,0.0,0.333333333333,0.666666666667,12685.0,0.666666666667,1.0,1.0,0.0,0.444444444444
13184,False,-1.0,5,12737,5,6,0,0.0,0.0,0.833333333333,12685.0,0.0,0.0,2.0,2.0,0.694444444444
13145,False,-1.0,5,12687,6,6,0,0.0,0.0,1.0,12685.0,0.0,0.0,1.0,0.0,1.0
13144,False,-1.0,6,12686,1,6,-2,1.0,-0.333333333333,0.166666666667,12685.0,0.0,3.0,0.0,0.0,0.0277777777778
13185,False,-1.0,6,12737,2,6,-2,0.0,-0.333333333333,0.333333333333,12685.0,0.0,2.0,1.0,1.0,0.111111111111
13153,False,-1.0,6,12692,3,6,2,0.0,0.333333333333,0.5,12685.0,0.666666666667,2.0,1.0,0.0,0.25
13156,False,-1.0,6,12693,4,6,-1,0.0,-0.166666666667,0.666666666667,12685.0,0.0,2.0,1.0,0.0,0.444444444444
13148,False,-1.0,6,12688,5,6,3,0.0,0.5,0.833333333333,12685.0,0.666666666667,1.0,1.0,0.0,0.694444444444
13145,False,-1.0,6,12687,6,6,0,0.0,0.0,1.0,12685.0,0.0,0.0,1.0,0.0,1.0
13144,False,-1.0,7,12686,1,6,-2,1.0,-0.333333333333,0.166666666667,12685.0,0.0,3.0,0.0,0.0,0.0277777777778
13185,False,-1.0,7,12737,2,6,-2,0.0,-0.333333333333,0.333333333333,12685.0,0.0,2.0,1.0,0.0,0.111111111111
13156,False,-1.0,7,12693,3,6,-2,0.0,-0.333333333333,0.5,12685.0,0.0,2.0,1.0,0.0,0.25
13154,False,-1.0,7,12692,4,6,3,0.0,0.5,0.666666666667,12685.0,0.8,1.0,3.0,3.0,0.444444444444
13148,False,-1.0,7,12688,5,6,3,0.0,0.5,0.833333333333,12685.0,0.666666666667,1.0,1.0,0.0,0.694444444444
13145,False,-1.0,7,12687,6,6,0,0.0,0.0,1.0,12685.0,0.0,0.0,1.0,0.0,1.0
13149,False,-1.0,0,12691,1,1,0,0.0,0.0,1.0,12689.0,0.0,0.0,2.0,2.0,1.0
13150,True,12691.0,1,12691,1,2,0,0.0,0.0,0.5,12689.0,0.0,2.0,1.0,1.0,0.25
13157,False,12691.0,1,12694,2,2,0,0.0,0.0,1.0,12689.0,0.0,0.0,1.0,1.0,1.0
13150,True,12691.0,2,12691,1,2,0,0.0,0.0,0.5,12689.0,0.0,2.0,1.0,0.0,0.25
13158,False,12691.0,2,12694,2,2,0,0.0,0.0,1.0,12689.0,0.0,1.0,1.0,1.0,1.0
13150,False,-1.0,202,12691,1,3,0,0.0,0.0,0.333333333333,12689.0,0.0,2.0,1.0,0.0,0.111111111111
13158,False,-1.0,202,12694,2,3,0,0.0,0.0,0.666666666667,12689.0,0.0,1.0,1.0,0.0,0.444444444444
15001,False,-1.0,202,15457,3,3,0,1.0,0.0,1.0,12689.0,0.0,0.0,1.0,2.0,1.0
13159,False,-1.0,0,12702,1,2,0,1.0,0.0,0.5,12701.0,0.0,0.0,1.0,2.0,0.25
13161,False,-1.0,0,12704,2,2,0,0.0,0.0,1.0,12701.0,0.0,0.0,2.0,2.0,1.0
13162,True,12704.0,1,12704,1,2,0,0.0,0.0,0.5,12701.0,0.0,2.0,1.0,1.0,0.25
13160,False,12704.0,1,12702,2,2,0,0.0,0.0,1.0,12701.0,0.0,0.0,1.0,1.0,1.0
13163,True,12704.0,2,12704,1,2,0,0.0,0.0,0.5,12701.0,0.666666666667,1.0,1.0,1.0,0.25
13160,False,12704.0,2,12702,2,2,0,0.0,0.0,1.0,12701.0,0.0,0.0,1.0,0.0,1.0
13168,False,-1.0,1,12716,1,2,0,0.0,0.0,0.5,12709.0,0.0,0.0,2.0,2.0,0.25
13170,False,-1.0,1,12717,2,2,0,0.0,0.0,1.0,12709.0,0.0,0.0,1.0,1.0,1.0
13169,True,12716.0,2,12716,1,2,0,0.0,0.0,0.5,12709.0,0.0,2.0,1.0,1.0,0.25
13171,False,12716.0,2,12717,2,2,0,0.0,0.0,1.0,12709.0,0.0,1.0,1.0,1.0,1.0
13165,False,-1.0,1,12713,1,2,0,0.0,0.0,0.5,12710.0,0.0,0.0,1.0,1.0,0.25
13167,False,-1.0,1,12715,2,2,0,0.0,0.0,1.0,12710.0,0.0,0.0,2.0,2.0,1.0
13172,False,-1.0,75,12720,1,1,0,0.0,0.0,1.0,12718.0,0.0,0.0,1.0,1.0,1.0
13173,False,-1.0,0,12723,1,2,0,0.0,0.0,0.5,12721.0,0.0,0.0,2.0,2.0,0.25
13176,False,-1.0,0,12724,2,2,0,0.0,0.0,1.0,12721.0,0.0,0.0,2.0,2.0,1.0
13177,True,12724.0,1,12724,1,2,0,0.0,0.0,0.5,12721.0,0.0,2.0,1.0,1.0,0.25
13174,False,12724.0,1,12723,2,2,0,0.0,0.0,1.0,12721.0,0.0,2.0,1.0,1.0,1.0
13177,False,-1.0,4,12724,1,3,0,0.0,0.0,0.333333333333,12721.0,0.0,2.0,1.0,0.0,0.111111111111
13174,False,-1.0,4,12723,2,3,0,0.0,0.0,0.666666666667,12721.0,0.0,2.0,1.0,0.0,0.444444444444
13210,False,-1.0,4,12766,3,3,0,0.0,0.0,1.0,12721.0,0.0,0.0,1.0,1.0,1.0
13177,True,12724.0,5,12724,1,3,-1,0.0,-0.333333333333,0.333333333333,12721.0,0.0,2.0,1.0,0.0,0.111111111111
13175,False,12724.0,5,12723,2,3,1,0.0,0.333333333333,0.666666666667,12721.0,0.666666666667,1.0,1.0,1.0,0.444444444444
13211,False,12724.0,5,12766,3,3,0,0.0,0.0,1.0,12721.0,0.0,1.0,1.0,1.0,1.0
13179,False,-1.0,0,12730,1,2,0,0.0,0.0,0.5,12727.0,0.0,0.0,2.0,2.0,0.25
13181,False,-1.0,0,12731,2,2,0,0.0,0.0,1.0,12727.0,0.0,0.0,2.0,2.0,1.0
13180,True,12730.0,1,12730,1,2,0,0.0,0.0,0.5,12727.0,0.0,2.0,1.0,1.0,0.25
13181,False,12730.0,1,12731,2,2,0,0.0,0.0,1.0,12727.0,0.0,0.0,2.0,0.0,1.0
13180,False,-1.0,4,12730,1,3,0,0.0,0.0,0.333333333333,12727.0,0.0,2.0,1.0,0.0,0.111111111111
13183,False,-1.0,4,12736,2,3,0,0.0,0.0,0.666666666667,12727.0,0.0,0.0,1.0,1.0,0.444444444444
13181,False,-1.0,4,12731,3,3,0,0.0,0.0,1.0,12727.0,0.0,0.0,2.0,0.0,1.0
13188,False,-1.0,1,12741,1,1,0,0.0,0.0,1.0,12733.0,0.0,0.0,2.0,2.0,1.0
13189,True,12741.0,2,12741,1,1,0,0.0,0.0,1.0,12733.0,0.0,2.0,1.0,1.0,1.0
13189,False,-1.0,3,12741,1,2,0,0.0,0.0,0.5,12733.0,0.0,2.0,1.0,0.0,0.25
13186,False,-1.0,3,12738,2,2,0,0.0,0.0,1.0,12733.0,0.0,0.0,1.0,1.0,1.0
13190,True,12741.0,4,12741,1,2,0,0.0,0.0,0.5,12733.0,0.666666666667,1.0,2.0,2.0,0.25
13187,False,12741.0,4,12738,2,2,0,0.0,0.0,1.0,12733.0,0.0,1.0,1.0,1.0,1.0
13190,False,-1.0,11,12741,1,4,0,0.0,0.0,0.25,12733.0,0.666666666667,1.0,2.0,0.0,0.0625
13187,False,-1.0,11,12738,2,4,0,0.0,0.0,0.5,12733.0,0.0,1.0,1.0,0.0,0.25
13182,False,-1.0,11,12734,3,4,0,0.0,0.0,0.75,12733.0,0.0,0.0,1.0,1.0,0.5625
13281,False,-1.0,11,12872,4,4,0,0.0,0.0,1.0,12733.0,0.0,0.0,1.0,1.0,1.0
13191,False,-1.0,0,12743,1,3,0,0.0,0.0,0.333333333333,12742.0,0.0,0.0,5.0,5.0,0.111111111111
13193,False,-1.0,0,12744,2,3,0,0.0,0.0,0.666666666667,12742.0,0.0,0.0,1.0,1.0,0.444444444444
13195,False,-1.0,0,12747,3,3,0,0.0,0.0,1.0,12742.0,0.0,0.0,1.0,1.0,1.0
13192,True,12743.0,1,12743,1,4,0,0.0,0.0,0.25,12742.0,0.0,5.0,2.0,2.0,0.0625
13196,False,12743.0,1,12750,2,4,0,1.0,0.0,0.5,12742.0,0.0,0.0,0.0,1.0,0.25
13193,False,12743.0,1,12744,3,4,0,0.0,0.0,0.75,12742.0,0.0,0.0,1.0,0.0,0.5625
13195,False,12743.0,1,12747,4,4,0,0.0,0.0,1.0,12742.0,0.0,0.0,1.0,0.0,1.0
13192,True,12743.0,2,12743,1,5,0,0.0,0.0,0.2,12742.0,0.0,5.0,2.0,0.0,0.04
13208,False,12743.0,2,12765,2,5,0,0.0,0.0,0.4,12742.0,0.0,0.0,1.0,1.0,0.16
13193,False,12743.0,2,12744,3,5,0,0.0,0.0,0.6,12742.0,0.0,0.0,1.0,0.0,0.36
13195,False,12743.0,2,12747,4,5,0,0.0,0.0,0.8,12742.0,0.0,0.0,1.0,0.0,0.64
13197,False,12743.0,2,12750,5,5,0,0.0,0.0,1.0,12742.0,0.0,-1.0,1.0,1.0,1.0
13192,True,12743.0,3,12743,1,5,0,0.0,0.0,0.2,12742.0,0.0,5.0,2.0,0.0,0.04
13209,False,12743.0,3,12765,2,5,0,0.0,0.0,0.4,12742.0,0.0,1.0,1.0,1.0,0.16
13193,False,12743.0,3,12744,3,5,0,0.0,0.0,0.6,12742.0,0.0,0.0,1.0,0.0,0.36
13195,False,12743.0,3,12747,4,5,0,0.0,0.0,0.8,12742.0,0.0,0.0,1.0,0.0,0.64
13197,False,12743.0,3,12750,5,5,0,0.0,0.0,1.0,12742.0,0.0,-1.0,1.0,0.0,1.0
13198,False,-1.0,1,12755,1,1,0,0.0,0.0,1.0,12748.0,0.0,0.0,2.0,2.0,1.0
13199,False,-1.0,2,12755,1,1,0,0.0,0.0,1.0,12748.0,0.0,2.0,1.0,1.0,1.0
13202,False,-1.0,0,12761,1,2,0,0.0,0.0,0.5,12760.0,0.0,0.0,1.0,1.0,0.25
13204,False,-1.0,0,12762,2,2,0,0.0,0.0,1.0,12760.0,0.0,0.0,2.0,2.0,1.0
13205,True,12762.0,1,12762,1,2,0,0.0,0.0,0.5,12760.0,0.0,2.0,4.0,4.0,0.25
13203,False,12762.0,1,12761,2,2,0,0.0,0.0,1.0,12760.0,0.0,1.0,1.0,1.0,1.0
13206,True,12762.0,2,12762,1,2,0,0.0,0.0,0.5,12760.0,0.666666666667,4.0,1.0,1.0,0.25
13203,False,12762.0,2,12761,2,2,0,0.0,0.0,1.0,12760.0,0.0,1.0,1.0,0.0,1.0
13207,True,12762.0,3,12762,1,2,0,0.0,0.0,0.5,12760.0,0.857142857143,1.0,1.0,1.0,0.25
13203,False,12762.0,3,12761,2,2,0,0.0,0.0,1.0,12760.0,0.0,1.0,1.0,0.0,1.0
13212,False,-1.0,0,12768,1,1,0,0.0,0.0,1.0,12767.0,0.0,0.0,2.0,2.0,1.0
13215,False,-1.0,1,12775,1,2,0,0.0,0.0,0.5,12767.0,0.0,0.0,1.0,1.0,0.25
13212,False,-1.0,1,12768,2,2,0,0.0,0.0,1.0,12767.0,0.0,0.0,2.0,0.0,1.0
13213,False,-1.0,0,12771,1,1,0,0.0,0.0,1.0,12769.0,0.0,0.0,2.0,2.0,1.0
13261,False,-1.0,6,12843,1,2,0,0.0,0.0,0.5,12769.0,0.0,0.0,1.0,1.0,0.25
13213,False,-1.0,6,12771,2,2,0,0.0,0.0,1.0,12769.0,0.0,0.0,2.0,0.0,1.0
13218,False,-1.0,0,12784,1,2,0,0.0,0.0,0.5,12779.0,0.0,0.0,1.0,1.0,0.25
13221,False,-1.0,0,12785,2,2,0,0.0,0.0,1.0,12779.0,0.0,0.0,1.0,1.0,1.0
13222,True,12785.0,1,12785,1,2,0,0.0,0.0,0.5,12779.0,0.0,1.0,1.0,1.0,0.25
13219,False,12785.0,1,12784,2,2,0,0.0,0.0,1.0,12779.0,0.0,1.0,1.0,1.0,1.0
13222,False,-1.0,5,12785,1,4,0,0.0,0.0,0.25,12779.0,0.0,1.0,1.0,0.0,0.0625
13219,False,-1.0,5,12784,2,4,0,0.0,0.0,0.5,12779.0,0.0,1.0,1.0,0.0,0.25
13216,False,-1.0,5,12780,3,4,0,0.0,0.0,0.75,12779.0,0.0,0.0,1.0,1.0,0.5625
13217,False,-1.0,5,12781,4,4,0,0.0,0.0,1.0,12779.0,0.0,0.0,1.0,1.0,1.0
13223,True,12785.0,6,12785,1,4,0,0.0,0.0,0.25,12779.0,0.5,1.0,1.0,1.0,0.0625
13220,False,12785.0,6,12784,2,4,0,0.0,0.0,0.5,12779.0,0.5,1.0,1.0,1.0,0.25
13216,False,12785.0,6,12780,3,4,0,0.0,0.0,0.75,12779.0,0.0,0.0,1.0,0.0,0.5625
13217,False,12785.0,6,12781,4,4,0,0.0,0.0,1.0,12779.0,0.0,0.0,1.0,0.0,1.0
13227,False,-1.0,0,12789,1,2,0,0.0,0.0,0.5,12788.0,0.0,0.0,4.0,4.0,0.25
13230,False,-1.0,0,12793,2,2,0,0.0,0.0,1.0,12788.0,0.0,0.0,1.0,1.0,1.0
13228,False,-1.0,1,12789,1,2,0,0.0,0.0,0.5,12788.0,0.0,4.0,4.0,4.0,0.25
13231,False,-1.0,1,12793,2,2,0,0.0,0.0,1.0,12788.0,0.0,1.0,3.0,3.0,1.0
13229,False,-1.0,2,12789,1,2,0,0.0,0.0,0.5,12788.0,0.8,4.0,2.0,2.0,0.25
13231,False,-1.0,2,12793,2,2,0,0.0,0.0,1.0,12788.0,0.0,1.0,3.0,0.0,1.0
13232,False,-1.0,0,12796,1,1,0,0.0,0.0,1.0,12795.0,0.0,0.0,3.0,3.0,1.0
13233,True,12796.0,1,12796,1,1,0,0.0,0.0,1.0,12795.0,0.0,3.0,1.0,1.0,1.0
13234,True,12796.0,2,12796,1,1,0,0.0,0.0,1.0,12795.0,0.75,1.0,2.0,2.0,1.0
13236,False,-1.0,0,12803,1,1,0,2.0,0.0,1.0,12801.0,0.0,0.0,0.0,2.0,1.0
13235,False,-1.0,1,12802,1,3,0,0.0,0.0,0.333333333333,12801.0,0.0,0.0,1.0,1.0,0.111111111111
13237,False,-1.0,1,12804,2,3,0,0.0,0.0,0.666666666667,12801.0,0.0,0.0,2.0,2.0,0.444444444444
13236,False,-1.0,1,12803,3,3,0,2.0,0.0,1.0,12801.0,0.0,0.0,0.0,0.0,1.0
13245,False,-1.0,1,12816,1,1,0,0.0,0.0,1.0,12806.0,0.0,0.0,2.0,2.0,1.0
13238,False,-1.0,0,12810,1,1,0,0.0,0.0,1.0,12808.0,0.0,0.0,2.0,2.0,1.0
13239,True,12810.0,1,12810,1,1,0,0.0,0.0,1.0,12808.0,0.0,2.0,2.0,2.0,1.0
13239,False,-1.0,3,12810,1,2,0,0.0,0.0,0.5,12808.0,0.0,2.0,2.0,0.0,0.25
13260,False,-1.0,3,12842,2,2,0,0.0,0.0,1.0,12808.0,0.0,0.0,2.0,2.0,1.0
13240,False,-1.0,0,12812,1,2,0,0.0,0.0,0.5,12809.0,0.0,0.0,1.0,1.0,0.25
13243,False,-1.0,0,12813,2,2,0,0.0,0.0,1.0,12809.0,0.0,0.0,2.0,2.0,1.0
13241,True,12812.0,1,12812,1,3,0,0.0,0.0,0.333333333333,12809.0,0.0,1.0,1.0,1.0,0.111111111111
13246,False,12812.0,1,12818,2,3,0,0.0,0.0,0.666666666667,12809.0,0.0,0.0,1.0,1.0,0.444444444444
13243,False,12812.0,1,12813,3,3,0,0.0,0.0,1.0,12809.0,0.0,0.0,2.0,0.0,1.0
13242,True,12812.0,2,12812,1,3,0,0.0,0.0,0.333333333333,12809.0,0.5,1.0,1.0,1.0,0.111111111111
13246,False,12812.0,2,12818,2,3,0,0.0,0.0,0.666666666667,12809.0,0.0,0.0,1.0,0.0,0.444444444444
13243,False,12812.0,2,12813,3,3,0,0.0,0.0,1.0,12809.0,0.0,0.0,2.0,0.0,1.0
13247,False,-1.0,1,12819,1,1,0,0.0,0.0,1.0,12811.0,0.0,0.0,2.0,2.0,1.0
13249,False,-1.0,2,12824,1,2,0,0.0,0.0,0.5,12811.0,0.0,0.0,1.0,1.0,0.25
13247,False,-1.0,2,12819,2,2,0,0.0,0.0,1.0,12811.0,0.0,0.0,2.0,0.0,1.0
13250,True,12824.0,3,12824,1,2,0,0.0,0.0,0.5,12811.0,0.0,1.0,1.0,1.0,0.25
13247,False,12824.0,3,12819,2,2,0,0.0,0.0,1.0,12811.0,0.0,0.0,2.0,0.0,1.0
13244,False,-1.0,1,12815,1,2,0,0.0,0.0,0.5,12814.0,0.0,0.0,1.0,1.0,0.25
13248,False,-1.0,1,12820,2,2,0,0.0,0.0,1.0,12814.0,0.0,0.0,1.0,1.0,1.0
13253,False,-1.0,3,12830,1,3,0,0.0,0.0,0.333333333333,12814.0,0.0,0.0,1.0,1.0,0.111111111111
13244,False,-1.0,3,12815,2,3,0,0.0,0.0,0.666666666667,12814.0,0.0,0.0,1.0,0.0,0.444444444444
13248,False,-1.0,3,12820,3,3,0,0.0,0.0,1.0,12814.0,0.0,0.0,1.0,0.0,1.0
13254,True,12830.0,4,12830,1,3,0,0.0,0.0,0.333333333333,12814.0,0.0,1.0,1.0,1.0,0.111111111111
13244,False,12830.0,4,12815,2,3,0,0.0,0.0,0.666666666667,12814.0,0.0,0.0,1.0,0.0,0.444444444444
13248,False,12830.0,4,12820,3,3,0,0.0,0.0,1.0,12814.0,0.0,0.0,1.0,0.0,1.0
13257,False,-1.0,0,12838,1,1,0,0.0,0.0,1.0,12837.0,0.0,0.0,3.0,3.0,1.0
13258,False,-1.0,0,12841,1,1,0,0.0,0.0,1.0,12839.0,0.0,0.0,1.0,1.0,1.0
13265,True,12853.0,1,12853,1,2,0,0.0,0.0,0.5,12839.0,0.0,0.0,1.0,1.0,0.25
13259,False,12853.0,1,12841,2,2,0,0.0,0.0,1.0,12839.0,0.0,1.0,1.0,1.0,1.0
13266,True,12853.0,2,12853,1,4,0,0.0,0.0,0.25,12839.0,0.0,1.0,1.0,1.0,0.0625
13259,False,12853.0,2,12841,2,4,0,0.0,0.0,0.5,12839.0,0.0,1.0,1.0,0.0,0.25
13262,False,12853.0,2,12844,3,4,0,0.0,0.0,0.75,12839.0,0.0,0.0,1.0,1.0,0.5625
13278,False,12853.0,2,12869,4,4,0,0.0,0.0,1.0,12839.0,0.0,0.0,1.0,1.0,1.0
13268,False,-1.0,0,12860,1,1,0,0.0,0.0,1.0,12857.0,0.0,0.0,2.0,2.0,1.0
13269,True,12860.0,1,12860,1,2,0,0.0,0.0,0.5,12857.0,0.0,2.0,2.0,2.0,0.25
13267,False,12860.0,1,12858,2,2,0,0.0,0.0,1.0,12857.0,0.0,0.0,1.0,1.0,1.0
13270,False,-1.0,0,12863,1,1,0,0.0,0.0,1.0,12859.0,0.0,0.0,2.0,2.0,1.0
13271,True,12863.0,1,12863,1,2,0,0.0,0.0,0.5,12859.0,0.0,2.0,1.0,1.0,0.25
13273,False,12863.0,1,12865,2,2,0,0.0,0.0,1.0,12859.0,0.0,0.0,1.0,1.0,1.0
13274,False,-1.0,1,12867,1,2,0,0.0,0.0,0.5,12866.0,0.0,0.0,3.0,3.0,0.25
13279,False,-1.0,1,12870,2,2,0,0.0,0.0,1.0,12866.0,0.0,0.0,1.0,1.0,1.0
13275,True,12867.0,2,12867,1,2,0,0.0,0.0,0.5,12866.0,0.0,3.0,1.0,1.0,0.25
13280,False,12867.0,2,12870,2,2,0,0.0,0.0,1.0,12866.0,0.0,1.0,1.0,1.0,1.0
13276,True,12867.0,4,12867,1,2,0,0.0,0.0,0.5,12866.0,0.75,1.0,1.0,1.0,0.25
13280,False,12867.0,4,12870,2,2,0,0.0,0.0,1.0,12866.0,0.0,1.0,1.0,0.0,1.0
13277,True,12867.0,92,12867,1,2,0,0.0,0.0,0.5,12866.0,0.8,1.0,1.0,1.0,0.25
13280,False,12867.0,92,12870,2,2,0,0.0,0.0,1.0,12866.0,0.0,1.0,1.0,0.0,1.0
